customerID;gender;SeniorCitizen;Partner;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;num_orders;avg_order_value;cancel_rating;avg_rating;voucher_usage_rate;loyalty_tier;age;city_zone;inactive_days;Churn_food
3740-RLMVT;Male;1;1;1;0;DSL;1;1;0;One year;1;Bank transfer (automatic);6095;41194;213;169142;0,07;3,5;0,47;Silver;26;Suburban;46;1
4489-SNOJF;Female;0;1;1;1;DSL;1;0;1;Month-to-month;0;Electronic check;7225;256855;90;107603;0,09;3,5;0,93;Bronze;32;Rural;26;0
2192-OZITF;Female;0;0;1;1;DSL;1;0;0;Two year;0;Mailed check;7355;33491;117;126458;0,13;5;0,34;Silver;41;Suburban;14;0
5651-CPDND;Male;0;0;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;460;4921;37;150605;0,09;3,5;0,63;Silver;29;Urban;23;0
2186-QZEYA;Female;1;0;1;1;DSL;1;1;0;Month-to-month;1;Bank transfer (automatic);5855;171895;127;99623;0,11;3,5;0,01;Gold;39;Suburban;59;1
1131-ALZWV;Female;0;0;1;1;0;No internet service;No internet service;No internet service;One year;0;Bank transfer (automatic);246;60525;55;124440;0,19;4,4;0,71;Bronze;35;Urban;58;1
7729-XBTWX;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Mailed check;1975;13445;380;162427;0,23;4,7;0,06;Silver;19;Suburban;24;1
9134-WYRVP;Male;0;0;1;0;Fiber optic;1;0;0;One year;0;Mailed check;8635;426715;256;218776;0,22;3,8;0,72;Gold;32;Urban;33;1
3284-SVCRO;Female;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;255;112105;195;173826;0,24;4,8;0,09;Silver;26;Urban;43;1
9732-OUYRN;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Credit card (automatic);190;9187;260;107460;0,01;3,7;0,15;Gold;39;Urban;49;1
0559-CKHUS;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Mailed check;1955;5218;67;190373;0,01;3,4;0,26;Bronze;34;Suburban;54;1
2931-SVLTV;Male;0;1;1;1;Fiber optic;1;1;0;Month-to-month;1;Credit card (automatic);1101;44691;156;217637;0,24;3,7;0,1;Gold;31;Suburban;9;1
6899-PPEEA;Female;1;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;9655;35803;167;84870;0,16;4,2;0,16;Platinum;48;Urban;29;0
7504-UWHNB;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Electronic check;6975;172935;132;98909;0,17;3,7;0,72;Bronze;24;Suburban;44;0
2582-FFFZR;Female;0;0;0;No phone service;DSL;0;0;1;Month-to-month;1;Electronic check;506;10733;112;89117;0,02;4,3;0,73;Bronze;52;Suburban;40;0
8908-NMQTX;Male;0;0;0;No phone service;DSL;1;1;1;Two year;1;Bank transfer (automatic);656;45665;223;147474;0,08;3,5;0,68;Bronze;51;Urban;57;1
2187-LZGPL;Female;0;0;0;No phone service;DSL;0;1;0;Month-to-month;1;Credit card (automatic);401;2933;40;173926;0,19;4,4;0,23;Silver;20;Urban;24;0
1431-AIDJQ;Male;0;1;1;0;DSL;0;1;1;Two year;0;Credit card (automatic);821;26031;82;207463;0,26;3,7;0,22;Silver;19;Suburban;2;1
6288-LBEAR;Female;0;0;1;0;Fiber optic;0;1;0;Month-to-month;1;Mailed check;791;178375;126;181536;0,28;3,9;0,67;Bronze;44;Urban;54;1
4597-NUCQV;Male;1;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;10125;244015;141;100128;0,15;4,1;0,19;Gold;19;Suburban;21;0
9019-QVLZD;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;0;Electronic check;7955;7955;2;149001;0,16;4,4;0,66;Gold;22;Urban;39;1
8413-YNHNV;Male;0;0;1;1;DSL;1;1;1;Two year;0;Mailed check;9065;63221;337;80440;0,25;3,5;0,49;Platinum;38;Rural;45;1
5808-TOTXO;Female;0;0;1;0;0;No internet service;No internet service;No internet service;One year;1;Credit card (automatic);2055;574;6;203491;0,16;4,7;0,39;Silver;24;Rural;55;1
4369-NYSCF;Male;0;0;1;0;DSL;0;1;0;One year;1;Bank transfer (automatic);7575;428465;202;222735;0,16;4,4;0,03;Silver;42;Urban;23;0
6333-YDVLT;Male;0;0;1;1;Fiber optic;1;0;1;One year;1;Credit card (automatic);1100;713865;264;230619;0,27;3,5;0,95;Gold;18;Urban;55;1
5324-KTGCG;Male;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Electronic check;2085;153975;306;161662;0,24;4,9;0,51;Bronze;26;Urban;26;1
5599-HVLTW;Female;1;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Bank transfer (automatic);8035;10581;80;80005;0,27;4,3;0,56;Silver;19;Urban;25;1
7394-LWLYN;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7015;1238;9;87038;0,07;3,9;0,95;Silver;20;Urban;15;0
3707-LRWZD;Female;0;0;1;1;Fiber optic;0;0;0;One year;0;Electronic check;8405;278185;125;86414;0,16;3,3;0,65;Bronze;54;Suburban;37;1
6873-UDNLD;Male;0;0;1;0;DSL;1;0;1;Month-to-month;0;Electronic check;6745;27310;209;149506;0,25;4,1;0,96;Bronze;21;Suburban;40;1
2700-LUEVA;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Credit card (automatic);2075;2075;5;156586;0,03;3,3;0,11;Bronze;38;Suburban;52;1
1455-ESIQH;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;891;891;2;213678;0,24;3,9;0,85;Silver;43;Urban;3;1
0958-YHXGP;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Mailed check;699;4973;41;96482;0,05;3,8;0,34;Silver;54;Suburban;22;0
1101-SSWAG;Female;0;1;1;1;DSL;0;0;0;Month-to-month;1;Electronic check;511;71115;35;113948;0,24;4,4;0,81;Gold;31;Urban;18;1
2979-SXESE;Female;0;1;1;1;Fiber optic;1;0;1;Month-to-month;0;Electronic check;944;16072;89;169987;0,18;3,4;0,86;Silver;27;Urban;55;1
4013-TLDHQ;Male;0;0;1;0;Fiber optic;0;1;1;Month-to-month;1;Electronic check;7825;149095;59;100875;0,06;4,6;0,27;Bronze;43;Urban;14;0
5743-KHMNA;Male;0;0;1;1;0;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);2555;18981;179;93057;0,14;3,7;0,41;Silver;27;Suburban;30;0
4194-FJARJ;Female;0;1;1;1;DSL;1;0;0;Two year;0;Bank transfer (automatic);600;327395;203;112400;0,02;3,9;0,73;Bronze;54;Urban;23;0
5325-UWTWJ;Male;0;1;1;1;Fiber optic;1;1;0;Month-to-month;1;Credit card (automatic);9055;292975;141;148607;0,19;4,5;0,01;Bronze;35;Rural;10;0
3969-GYXEL;Female;0;0;1;0;Fiber optic;1;0;0;Month-to-month;0;Electronic check;764;8387;38;167561;0,13;4,3;0,76;Bronze;44;Suburban;52;1
9208-OLGAQ;Female;1;0;1;0;Fiber optic;0;0;1;Month-to-month;1;Electronic check;8495;144365;39;107503;0,27;3,6;0,11;Bronze;34;Urban;9;1
3244-CQPHU;Female;1;0;1;1;Fiber optic;1;1;0;Two year;1;Bank transfer (automatic);1101;77467;316;234837;0,16;3,8;0,91;Bronze;27;Urban;7;0
2674-MLXMN;Female;1;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Credit card (automatic);9965;695115;398;181096;0,15;3,6;0,28;Bronze;28;Urban;2;0
9708-HPXWZ;Male;1;0;0;No phone service;DSL;0;0;1;Month-to-month;0;Credit card (automatic);454;21475;17;126612;0,02;4,2;0,58;Gold;41;Suburban;18;0
6992-TKNYO;Male;0;1;1;1;DSL;0;0;1;One year;0;Credit card (automatic);690;266945;108;178318;0,28;3,7;0,12;Bronze;36;Urban;3;1
4468-YDOVK;Male;0;0;1;0;DSL;0;0;0;Month-to-month;1;Bank transfer (automatic);4865;2352;18;164335;0,05;4,5;0,27;Bronze;33;Urban;28;0
3754-DXMRT;Male;1;0;1;0;DSL;0;0;0;Month-to-month;1;Electronic check;4415;9265;4;180989;0,16;4,2;0,04;Platinum;40;Urban;44;1
5792-JALQC;Female;1;0;1;1;DSL;1;0;1;Two year;0;Bank transfer (automatic);5985;310325;274;173012;0,24;3,3;0,49;Silver;29;Suburban;40;1
7130-VTEWQ;Female;1;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7575;60625;42;161748;0,06;3,6;0;Bronze;36;Urban;20;0
2200-DSAAL;Female;0;0;1;1;DSL;0;1;1;Two year;1;Electronic check;8065;53302;295;220500;0,16;3,4;0,89;Bronze;42;Urban;53;1
4302-ZYFEL;Male;0;1;1;0;0;No internet service;No internet service;No internet service;One year;1;Credit card (automatic);2055;14031;235;242491;0,07;3,8;0,01;Silver;20;Suburban;51;1
9351-LZYGF;Female;0;1;1;1;DSL;1;1;0;Month-to-month;1;Credit card (automatic);664;27278;218;145195;0,23;4;0,77;Silver;30;Urban;44;1
4366-CTOUZ;Female;0;0;1;0;Fiber optic;0;1;0;Two year;1;Mailed check;1002;503845;210;169846;0,17;4;0,47;Bronze;38;Rural;8;0
6121-VZNQB;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;191;191;5;182404;0,26;4,5;0,52;Bronze;39;Suburban;51;1
7903-CMPEY;Male;1;1;1;1;Fiber optic;1;0;0;Month-to-month;1;Electronic check;803;803;4;119142;0,27;3,4;0,21;Platinum;46;Urban;50;1
1518-OMDIK;Male;0;1;1;0;DSL;0;0;0;Month-to-month;1;Credit card (automatic);4455;14626;169;151540;0,19;4,9;0,61;Silver;42;Suburban;47;1
6671-NGWON;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2035;1506;30;249361;0,22;3,7;0,54;Silver;40;Rural;17;1
0595-ITUDF;Male;0;1;1;1;Fiber optic;1;1;1;Month-to-month;1;Electronic check;918;59605;234;156948;0,16;3,6;0,16;Bronze;29;Suburban;18;0
6996-KNSML;Female;0;0;1;0;Fiber optic;0;0;1;Month-to-month;1;Electronic check;749;749;5;138951;0,12;4,4;0,24;Bronze;40;Urban;16;0
1955-IBMMB;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);202;11923;245;91755;0,19;4,6;0,07;Silver;22;Rural;43;0
0096-BXERS;Female;0;1;1;1;DSL;0;0;0;Month-to-month;0;Electronic check;5035;31455;26;197985;0,27;3,8;0,07;Platinum;46;Urban;42;1
3806-YAZOV;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;188;560;8;164553;0,13;4,5;0,01;Bronze;22;Urban;23;0
7998-ZLXWN;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Credit card (automatic);2045;3308;67;214962;0,09;4,8;0,22;Platinum;52;Urban;48;1
6253-WRFHY;Male;0;1;1;0;DSL;0;0;0;One year;1;Electronic check;6475;87735;55;174376;0,12;4,5;0,68;Bronze;52;Urban;5;0
9133-AYJZG;Female;0;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Credit card (automatic);987;22491;63;97175;0,13;3,1;0,32;Silver;34;Rural;30;1
2675-OTVVJ;Male;1;1;1;1;Fiber optic;1;0;0;Month-to-month;0;Electronic check;8945;280765;69;145687;0,02;4,7;0,34;Bronze;47;Suburban;26;0
8680-CGLTP;Male;0;0;1;0;DSL;1;1;0;One year;1;Electronic check;5875;16962;128;164983;0,15;4,5;0,13;Silver;19;Suburban;46;1
8430-TWCBX;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Credit card (automatic);207;103205;247;235360;0,15;4,3;0,58;Silver;32;Urban;33;0
5018-GWURO;Female;0;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Bank transfer (automatic);856;49028;229;126629;0,18;4,5;0,34;Silver;40;Rural;45;0
6741-QRLUP;Female;0;0;1;1;DSL;1;1;1;Two year;1;Credit card (automatic);803;499535;183;196779;0,11;5;0,68;Silver;43;Urban;26;0
4737-HOBAX;Male;0;1;1;1;DSL;0;0;1;Two year;0;Credit card (automatic);798;503405;293;248439;0,18;3,9;0,74;Bronze;28;Urban;26;0
0537-QYZZN;Male;1;1;1;1;Fiber optic;1;0;0;Month-to-month;1;Electronic check;7985;185775;55;148513;0,26;3,1;0,58;Gold;41;Suburban;34;1
3340-QBBFM;Male;1;1;1;0;DSL;0;0;1;One year;0;Credit card (automatic);541;199285;135;162762;0,29;3,9;0,28;Bronze;26;Urban;56;1
1704-NRWYE;Female;1;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;8085;75165;23;240094;0,18;3,1;0,51;Silver;31;Urban;11;1
2592-SEIFQ;Male;0;0;0;No phone service;DSL;0;0;0;Month-to-month;0;Electronic check;2475;6695;8;212731;0,01;3,6;0,25;Bronze;41;Rural;28;0
8200-KLNYW;Female;0;1;1;0;DSL;1;0;1;One year;0;Mailed check;809;171495;58;137941;0,29;4,2;0,09;Silver;24;Suburban;56;1
3372-CDXFJ;Male;0;1;1;1;0;No internet service;No internet service;No internet service;One year;0;Bank transfer (automatic);245;3436;46;249002;0,21;3,6;0,77;Gold;27;Rural;5;1
4781-ZXYGU;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Bank transfer (automatic);2015;2015;2;123473;0,01;4,4;0,49;Bronze;50;Urban;54;1
7632-YUTXB;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;0;Mailed check;2005;5201;89;96040;0,04;4,6;0,97;Platinum;50;Urban;36;0
2718-YSKCS;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);196;138745;287;149806;0,04;3,8;0,55;Gold;44;Urban;6;0
9896-UYMIE;Male;0;0;1;1;Fiber optic;1;1;1;One year;1;Bank transfer (automatic);1143;73837;259;224358;0,05;4,8;0,33;Silver;25;Rural;5;0
0853-NWIFK;Female;0;0;1;0;Fiber optic;1;1;0;One year;1;Electronic check;1003;448395;158;192076;0,01;3,2;0,01;Bronze;31;Urban;52;1
8212-CRQXP;Female;0;1;1;0;Fiber optic;0;0;0;Month-to-month;1;Credit card (automatic);800;170645;117;135916;0,27;4,7;0,54;Gold;24;Suburban;18;1
6980-CDGFC;Female;0;1;1;0;0;No internet service;No internet service;No internet service;One year;1;Bank transfer (automatic);2085;13274;172;228672;0,16;4,7;0,86;Gold;35;Urban;13;0
7691-XVTZH;Female;0;1;1;1;Fiber optic;0;0;1;Two year;1;Bank transfer (automatic);8995;59743;273;213363;0,21;3,6;0,87;Bronze;43;Suburban;49;1
2520-SGTTA;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;200;1397475;0;224195;0,25;3,6;0,06;Platinum;32;Urban;20;1
7481-ATQQS;Female;1;0;1;1;Fiber optic;0;0;1;Month-to-month;1;Credit card (automatic);9085;451585;111;83811;0,24;3,6;0,39;Platinum;50;Urban;13;1
2277-VWCNI;Female;1;0;1;1;DSL;0;0;0;Month-to-month;0;Mailed check;4875;17985;17;111276;0,26;4,6;0,65;Silver;28;Suburban;39;1
1088-CNNKB;Male;0;1;1;1;DSL;1;1;1;One year;0;Credit card (automatic);800;50402;268;161049;0,29;4,7;0,76;Gold;36;Urban;13;1
8642-GVWRF;Female;0;1;1;0;Fiber optic;0;1;1;Month-to-month;0;Bank transfer (automatic);797;1650;11;237786;0,13;3,7;0,41;Silver;35;Urban;52;1
1930-BZLHI;Male;0;0;1;0;0;No internet service;No internet service;No internet service;One year;1;Mailed check;2035;4227;88;223266;0,29;4,2;0,48;Silver;39;Suburban;50;1
3400-ESFUW;Male;0;1;1;0;DSL;1;1;0;Two year;0;Bank transfer (automatic);5755;30464;321;153062;0,22;3,3;0,68;Bronze;53;Suburban;31;1
5868-YTYKS;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;2025;2025;2;230434;0,02;3,9;0,88;Bronze;35;Urban;25;1
3525-DVKFN;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Two year;0;Mailed check;194;35805;40;134499;0,02;5;0,79;Gold;35;Suburban;2;0
1482-OXZSY;Male;0;0;1;1;Fiber optic;1;0;0;Month-to-month;1;Bank transfer (automatic);1004;293625;65;126281;0,21;3,3;0,02;Bronze;39;Rural;14;1
0377-JBKKT;Male;0;1;1;0;DSL;1;1;0;Month-to-month;1;Mailed check;5795;12718;60;124852;0,27;4,9;0,12;Silver;42;Suburban;20;1
5778-BVOFB;Female;0;0;1;0;DSL;0;0;0;Month-to-month;1;Bank transfer (automatic);595;53005;37;84595;0,11;4,6;0,85;Gold;48;Suburban;29;0
3373-YZZYM;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;192;192;4;175930;0,18;4,9;0,83;Bronze;26;Suburban;47;1
2057-ZBLPD;Female;0;1;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;865;18087;45;226474;0;3,4;0,39;Bronze;36;Suburban;56;1
0228-MAUWC;Male;0;0;1;1;DSL;0;0;1;Month-to-month;0;Electronic check;5955;11446;109;172676;0,01;3,4;0,58;Silver;42;Urban;46;1
5502-RLUYV;Female;0;1;1;1;Fiber optic;0;1;1;Month-to-month;1;Electronic check;10395;74469;370;235983;0,02;3;0,91;Bronze;32;Rural;13;1
0023-HGHWL;Male;1;0;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;251;251;3;99405;0,16;4,4;0,91;Gold;22;Urban;46;1
7663-YJHSN;Female;0;1;1;1;Fiber optic;1;1;1;Two year;1;Bank transfer (automatic);10395;75569;166;138122;0,25;4,3;0,78;Bronze;28;Rural;55;1
4915-BFSXL;Male;0;1;1;1;DSL;1;0;1;Two year;0;Credit card (automatic);6895;48587;187;208909;0,06;3,4;0,21;Silver;30;Urban;38;1
3086-RUCRN;Female;0;0;1;1;Fiber optic;1;1;1;Month-to-month;1;Bank transfer (automatic);1031;65950;165;83447;0,16;4,6;0,73;Bronze;51;Urban;36;0
5215-LNLDJ;Female;0;1;0;No phone service;DSL;0;0;0;Month-to-month;1;Electronic check;247;14905;17;90662;0,06;3,6;0,01;Bronze;25;Suburban;40;0
7576-JMYWV;Female;1;1;1;1;Fiber optic;1;1;0;Month-to-month;1;Electronic check;1102;49721;187;138282;0,04;3,3;0,89;Bronze;42;Urban;47;1
9039-RBEEE;Male;0;0;0;No phone service;DSL;1;1;0;Month-to-month;1;Credit card (automatic);4895;188085;116;215971;0,15;3,8;0,15;Bronze;44;Urban;27;0
0257-KXZGU;Female;0;1;1;1;DSL;0;1;1;Month-to-month;0;Bank transfer (automatic);6245;204555;109;108582;0,02;3,2;0,66;Silver;28;Suburban;1;1
1307-ATKGB;Male;0;0;1;0;Fiber optic;0;1;1;Month-to-month;1;Electronic check;8955;218715;142;147471;0,18;3,5;0,61;Silver;35;Suburban;21;0
8417-FMLZI;Male;0;1;1;0;Fiber optic;0;1;0;Month-to-month;1;Credit card (automatic);8355;47755;28;203513;0,01;3,7;0,78;Bronze;27;Urban;54;1
3714-XPXBW;Female;0;0;1;1;DSL;1;1;1;Month-to-month;1;Credit card (automatic);789;297695;214;187578;0,03;4,7;0,55;Bronze;50;Urban;6;0
1850-AKQEP;Male;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2035;1787;20;155871;0,16;4,6;0,06;Silver;53;Urban;43;0
2824-DXNKN;Female;0;1;1;1;DSL;1;0;1;Two year;1;Bank transfer (automatic);7145;502585;254;163205;0,18;3,9;0,71;Gold;34;Urban;31;0
5227-JSCFE;Male;1;1;0;No phone service;DSL;1;1;1;Two year;0;Credit card (automatic);4635;33534;299;154081;0,01;4,4;0,38;Silver;22;Urban;58;1
0848-ZGQIJ;Female;0;1;1;0;Fiber optic;0;1;0;Month-to-month;1;Bank transfer (automatic);9465;146115;36;185783;0,17;4,1;0,32;Bronze;40;Urban;15;0
3621-CHYVB;Female;0;1;0;No phone service;DSL;1;0;1;Month-to-month;1;Bank transfer (automatic);499;27824;114;163805;0,25;3,7;0,99;Gold;20;Urban;35;1
8042-RNLKO;Male;0;0;1;1;0;No internet service;No internet service;No internet service;One year;0;Bank transfer (automatic);2545;169915;308;204698;0,22;4,5;0,59;Platinum;54;Suburban;1;1
1792-UXAFY;Female;1;0;1;0;Fiber optic;0;1;1;Month-to-month;1;Electronic check;8915;14969;77;248902;0,04;4,4;0,71;Bronze;27;Suburban;16;0
5372-FBKBN;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2075;4522;76;218138;0,18;4,2;0,53;Silver;44;Urban;48;1
0420-TXVSG;Male;0;1;1;1;DSL;1;1;1;Two year;1;Credit card (automatic);661;442845;261;90712;0,02;4,2;0,77;Silver;24;Urban;2;0
6217-TOWGS;Female;0;1;1;1;DSL;0;1;0;Month-to-month;1;Bank transfer (automatic);754;132255;62;161527;0,01;4,4;0,75;Platinum;46;Suburban;47;1
0515-YPMCW;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Mailed check;7045;7045;2;209453;0,26;3,8;0,66;Silver;23;Suburban;22;1
0378-XSZPU;Male;0;1;1;0;DSL;1;1;1;One year;0;Credit card (automatic);603;35638;193;206888;0,27;4,7;0,1;Platinum;26;Urban;58;1
1045-LTCYT;Female;0;1;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Credit card (automatic);2105;13975;21;167185;0,26;3,3;0,46;Bronze;25;Urban;36;1
1544-JJMYL;Male;0;0;1;0;DSL;1;0;1;One year;0;Credit card (automatic);6935;19273;64;179851;0,25;4,8;0,71;Bronze;31;Rural;38;1
4636-JGAAI;Male;0;1;1;1;Fiber optic;0;1;0;Month-to-month;0;Mailed check;8885;300025;198;241878;0,22;3,7;0,08;Gold;26;Suburban;27;1
6874-SGLHU;Male;0;0;1;0;Fiber optic;0;1;0;One year;1;Bank transfer (automatic);970;30213;131;92210;0,19;3,3;0,38;Gold;28;Suburban;44;1
5951-AOFIH;Male;0;0;1;0;DSL;0;1;1;Month-to-month;1;Credit card (automatic);664;22454;162;116972;0,02;4,2;0,46;Gold;28;Suburban;40;0
4729-XKASR;Male;0;0;0;No phone service;DSL;0;0;0;Month-to-month;0;Electronic check;2475;2475;3;114136;0,24;3,8;0,97;Gold;52;Urban;7;1
3059-NGMXB;Male;0;1;1;1;DSL;1;1;0;Month-to-month;0;Mailed check;692;94465;50;196445;0,02;4,6;0,03;Gold;28;Urban;32;0
8652-YHIYU;Female;0;0;1;1;Fiber optic;0;0;0;One year;1;Credit card (automatic);795;12642;47;95945;0,01;3,9;0,34;Silver;53;Suburban;3;0
5278-PNYOX;Female;0;0;1;0;Fiber optic;0;0;1;Two year;0;Credit card (automatic);10065;491775;117;159180;0,11;4,3;0,49;Silver;20;Urban;52;1
5449-FIBXJ;Male;0;1;1;1;Fiber optic;0;0;1;Month-to-month;0;Electronic check;1033;20127;51;150453;0,27;3,6;0;Silver;36;Urban;6;1
3486-HOOGQ;Female;0;1;1;1;DSL;1;1;1;Two year;0;Bank transfer (automatic);797;57433;363;165404;0,01;3,4;0,09;Silver;25;Urban;10;1
5061-PBXFW;Female;0;1;1;0;DSL;1;1;0;Month-to-month;0;Bank transfer (automatic);614;186465;150;224296;0,21;3,8;0,29;Silver;45;Suburban;39;1
8630-FJLIB;Female;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;698;122165;75;83052;0,29;4,2;0,26;Silver;18;Suburban;7;1
3891-NLXJB;Male;0;0;0;No phone service;DSL;1;1;0;Two year;1;Mailed check;4055;139085;144;107272;0,21;4,3;0,82;Bronze;47;Urban;19;1
4749-OJKQU;Female;0;0;1;1;Fiber optic;0;0;0;Month-to-month;1;Electronic check;7565;30235;22;121150;0,03;4,2;0,28;Bronze;28;Suburban;42;1
0577-WHMEV;Female;0;1;1;1;Fiber optic;1;1;1;Month-to-month;0;Electronic check;907;13749;36;228388;0,21;5;0,66;Platinum;46;Urban;38;1
5453-AXEPF;Male;0;1;1;1;Fiber optic;0;1;0;Month-to-month;1;Bank transfer (automatic);805;13369;53;218312;0,01;4,4;0,82;Bronze;48;Urban;27;0
3639-XJHKQ;Female;0;0;1;0;DSL;1;1;1;Month-to-month;1;Electronic check;606;12978;64;177095;0,25;4,9;0,79;Bronze;27;Urban;10;1
3716-LRGXK;Male;0;1;1;1;Fiber optic;0;0;1;Two year;0;Credit card (automatic);10115;60674;307;148774;0,09;3,2;0,78;Silver;52;Suburban;49;1
2263-SFSQZ;Male;0;1;1;1;0;No internet service;No internet service;No internet service;Two year;1;Mailed check;2495;122225;304;123175;0,13;3,1;0,09;Bronze;46;Urban;56;1
9950-MTGYX;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);203;48795;82;211637;0,09;3,6;0,08;Silver;54;Urban;21;0
3397-AVTKU;Male;0;0;1;0;DSL;0;1;0;Two year;1;Electronic check;600;254855;236;96375;0,08;3,3;0,31;Bronze;19;Urban;35;1
4825-FUREZ;Male;0;1;1;0;0;No internet service;No internet service;No internet service;Two year;0;Electronic check;2025;8355;223;105710;0,13;4,1;0,04;Bronze;18;Urban;5;0
9837-BMCLM;Male;0;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;785;24205;8;226246;0,11;4;0,05;Gold;49;Rural;6;0
2672-OJQZP;Female;0;0;1;0;DSL;0;0;0;Month-to-month;0;Mailed check;4475;4475;3;187026;0,19;4,2;0,39;Gold;41;Urban;9;1
0137-UDEUO;Female;0;0;1;0;0;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;1985;6375;10;107597;0,24;4,5;0,56;Bronze;19;Urban;39;1
3134-DSHVC;Female;0;0;1;1;Fiber optic;1;1;1;Two year;0;Credit card (automatic);980;621845;372;154289;0,09;4,9;0,03;Silver;20;Urban;3;0
6161-UUUTA;Male;1;0;1;0;Fiber optic;0;0;0;Month-to-month;1;Electronic check;799;2609;8;249469;0,06;4,8;0,49;Silver;26;Urban;8;0
7821-DPRQE;Male;0;1;1;1;Fiber optic;1;1;0;Month-to-month;1;Electronic check;1077;73209;353;244141;0,02;3,2;0,33;Gold;41;Urban;37;1
6543-XRMYR;Female;1;0;1;1;Fiber optic;0;1;0;Month-to-month;1;Electronic check;997;296735;100;165687;0,02;3,7;0,02;Silver;29;Urban;48;1
2001-EWBQU;Female;0;0;1;1;Fiber optic;0;1;1;Two year;0;Electronic check;1047;63338;295;198968;0,27;3,5;0,65;Bronze;51;Urban;18;1
