customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;num_orders;avg_order_value;cancel_rate;avg_rating;voucher_usage_rate;loyalty_tier;age;city_zone;inactive_days;Churn_food
4892-VLANZ;Male;0;0;0;1;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;198;198;1;4;134638;8;50;39;Silver;47;Suburban;13;1
5924-IFQTT;Male;0;1;1;13;1;1;DSL;0;1;1;1;1;0;Month-to-month;1;Electronic check;728;93005;0;53;149072;7;42;64;Bronze;47;Urban;2;0
7968-QUXNS;Male;0;0;0;6;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;1895;11015;0;18;147309;15;34;43;Bronze;53;Suburban;12;1
2919-HBCJO;Female;0;0;0;4;1;0;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Bank transfer (automatic);7665;3336;1;13;240966;1;40;5;Bronze;24;Urban;7;0
4236-XPXAV;Female;0;1;1;5;1;0;Fiber optic;0;1;0;1;1;1;Month-to-month;1;Mailed check;9915;46505;1;27;204724;5;44;5;Gold;22;Rural;55;1
8903-WMRNW;Female;0;1;0;15;1;0;Fiber optic;1;0;1;0;1;1;Month-to-month;0;Electronic check;10175;16694;0;69;207843;14;45;7;Bronze;23;Rural;37;0
2452-SNHFZ;Female;0;0;0;47;1;0;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Credit card (automatic);7545;35451;0;242;115326;26;30;88;Bronze;31;Urban;1;1
3629-WEAAM;Female;0;0;0;8;1;0;DSL;0;0;1;1;0;1;Month-to-month;0;Mailed check;641;50405;0;30;85079;17;40;75;Bronze;28;Urban;37;0
6029-CSMJE;Male;0;0;0;17;0;No phone service;DSL;0;0;0;0;0;0;Month-to-month;1;Mailed check;2565;4402;0;76;236910;26;35;38;Silver;54;Urban;51;1
7993-NQLJE;Male;0;1;1;15;1;0;Fiber optic;1;0;0;0;0;0;Month-to-month;0;Mailed check;751;115155;0;44;201412;6;47;64;Gold;19;Urban;45;0
9909-DFRJA;Female;0;0;0;26;1;0;Fiber optic;1;0;1;1;0;1;One year;1;Bank transfer (automatic);9585;247535;0;125;167340;5;33;11;Bronze;48;Suburban;30;1
9099-FTUHS;Female;0;0;0;23;1;1;DSL;1;0;0;0;0;0;Month-to-month;0;Electronic check;544;124925;0;85;165211;17;43;7;Silver;44;Urban;38;0
0581-BXBUB;Female;1;0;0;4;1;0;Fiber optic;0;1;0;0;0;0;Month-to-month;0;Electronic check;7275;31775;0;15;236666;14;35;82;Bronze;33;Urban;26;0
4962-CHQPW;Male;0;0;1;29;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;1985;53505;0;133;122749;2;37;82;Silver;19;Urban;16;0
9467-ROOLM;Female;0;0;0;25;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;1905;4613;0;143;247364;24;49;28;Bronze;43;Urban;34;1
3030-YZADT;Male;0;0;0;9;1;0;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;4495;4310;1;20;198192;23;35;26;Bronze;33;Urban;45;1
7410-KTVFV;Male;0;1;0;18;1;0;DSL;0;0;1;0;0;0;Month-to-month;1;Mailed check;4955;87835;1;95;154534;28;32;52;Bronze;26;Urban;23;1
5150-ITWWB;Male;1;0;0;3;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9485;33575;0;9;159233;12;31;97;Gold;26;Suburban;0;1
2253-KPMNB;Female;0;1;1;69;0;No phone service;DSL;1;1;1;1;0;0;Two year;0;Bank transfer (automatic);4625;31214;0;260;131818;6;40;92;Gold;22;Urban;28;0
1345-ZUKID;Male;0;0;0;14;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;1935;3248;0;29;191910;17;43;36;Silver;53;Suburban;25;0
6429-SHBCB;Male;0;0;0;19;1;1;DSL;0;0;0;0;1;1;Month-to-month;0;Mailed check;696;139455;0;60;93429;3;37;78;Bronze;24;Suburban;43;0
9281-OFDMF;Male;1;0;0;39;1;1;Fiber optic;0;1;0;0;0;1;Month-to-month;0;Electronic check;907;341325;0;156;137748;9;44;92;Bronze;49;Urban;34;0
2603-HVKCG;Male;0;0;0;31;1;0;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;1014;314365;0;68;128807;6;31;26;Silver;46;Urban;50;1
1834-WULEG;Male;0;1;1;24;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;2025;43975;0;95;87140;12;47;83;Gold;54;Urban;43;0
9097-ZUBYC;Male;0;1;0;14;1;0;DSL;0;0;0;1;0;0;Month-to-month;0;Bank transfer (automatic);488;6644;0;79;143226;3;46;27;Platinum;20;Rural;23;0
5148-ORICT;Female;0;1;0;64;1;0;DSL;1;1;1;1;0;1;Two year;1;Mailed check;7435;475955;0;154;225973;1;50;34;Silver;47;Urban;45;0
4893-GYUJU;Female;0;0;0;50;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Mailed check;1935;10330;0;252;168815;2;49;2;Bronze;48;Urban;32;0
4578-PHJYZ;Male;0;1;1;52;1;0;DSL;0;1;1;1;1;0;One year;1;Electronic check;6875;348285;0;189;108525;18;37;51;Silver;44;Suburban;25;0
7272-QDCKA;Male;0;0;0;28;1;1;Fiber optic;0;1;0;0;1;1;One year;0;Electronic check;1002;268845;0;129;100491;21;38;84;Bronze;23;Suburban;36;1
8908-SLFCJ;Female;0;0;0;21;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);2085;43525;0;63;246052;2;45;53;Silver;46;Rural;38;0
8393-DLHGA;Male;0;0;1;25;1;0;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;959;244875;1;65;88078;3;33;12;Bronze;26;Urban;51;1
9766-HGEDE;Female;0;1;0;17;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;1935;3070;0;44;171654;9;36;25;Bronze;37;Urban;57;1
6968-MHOMU;Male;0;1;0;58;0;No phone service;DSL;0;0;0;0;1;1;One year;1;Credit card (automatic);450;268935;0;132;209101;4;32;56;Bronze;28;Suburban;50;1
7395-IGJOS;Male;1;1;0;17;1;0;Fiber optic;0;0;0;0;0;1;Month-to-month;0;Bank transfer (automatic);815;13292;1;46;96997;25;39;58;Silver;36;Urban;25;1
5044-XDPYX;Female;0;1;0;51;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;255;128125;0;237;211940;22;41;58;Silver;27;Urban;37;1
1814-WFGVS;Male;0;1;1;72;0;No phone service;DSL;1;0;1;1;1;0;Two year;0;Mailed check;489;35270;0;397;237470;6;34;8;Gold;22;Suburban;52;1
2834-SPCJV;Male;0;1;0;52;1;0;Fiber optic;1;0;0;0;1;0;Month-to-month;0;Electronic check;841;434865;1;273;177356;1;31;75;Gold;40;Suburban;49;1
3721-WKIIL;Female;0;0;0;27;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Mailed check;196;56115;0;127;193711;29;44;91;Platinum;23;Suburban;37;1
6734-CKRSM;Female;0;0;0;3;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;200;636;0;7;101246;18;30;51;Bronze;48;Urban;10;1
1265-ZFOSD;Female;0;1;0;64;1;1;DSL;1;1;1;1;0;1;Two year;1;Mailed check;813;51293;0;202;231633;24;49;72;Silver;35;Rural;28;1
6568-POCUI;Female;0;1;0;45;1;0;Fiber optic;0;0;0;1;1;1;Two year;1;Credit card (automatic);952;42858;0;145;227326;8;34;91;Silver;38;Urban;28;1
7890-VYYWG;Male;1;1;0;3;0;No phone service;DSL;0;0;0;0;1;0;Month-to-month;1;Mailed check;3645;937;1;8;114512;6;43;64;Gold;32;Urban;2;0
5197-LQXXH;Female;0;1;0;71;1;1;DSL;0;1;1;1;1;1;Two year;1;Credit card (automatic);833;58945;0;288;137865;24;39;67;Bronze;48;Suburban;8;1
9907-SWKKF;Female;1;0;0;1;0;No phone service;DSL;0;0;0;0;0;0;Month-to-month;0;Mailed check;2505;2505;1;4;234652;21;31;72;Bronze;27;Rural;34;1
3457-PQBYH;Female;0;1;1;58;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);203;116075;0;198;183393;2;39;26;Bronze;23;Urban;56;1
7682-AZNDK;Male;0;1;1;34;1;0;Fiber optic;0;1;1;0;1;0;Month-to-month;1;Electronic check;8985;309175;0;116;152144;17;40;58;Platinum;41;Urban;5;0
0587-DMGBH;Female;0;0;0;8;1;0;DSL;1;0;0;0;0;0;Month-to-month;1;Electronic check;4985;36555;1;42;197363;17;47;84;Gold;50;Urban;55;1
5384-ZTTWP;Female;0;1;1;15;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;198;27295;0;77;130665;22;45;3;Bronze;45;Urban;8;1
3745-HRPHI;Male;0;1;1;66;0;No phone service;DSL;0;0;1;1;1;1;Two year;0;Bank transfer (automatic);5465;36320;0;213;232110;8;32;9;Gold;45;Suburban;7;1
7636-OWBPG;Male;1;0;0;12;0;No phone service;DSL;0;1;0;0;0;0;Month-to-month;1;Credit card (automatic);2935;3812;0;67;173542;11;34;62;Bronze;27;Urban;26;1
1231-YNDEK;Male;0;0;0;58;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Bank transfer (automatic);1915;10355;0;337;181311;26;36;42;Bronze;40;Rural;33;1
1407-DIGZV;Female;0;1;1;3;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;191;520;0;9;94325;9;32;62;Gold;32;Urban;50;1
6397-JNZZG;Female;1;1;0;43;0;No phone service;DSL;0;1;1;0;1;1;Month-to-month;0;Credit card (automatic);5555;23422;1;146;246964;16;39;4;Bronze;54;Urban;23;0
0570-BFQHT;Female;0;0;0;9;1;0;Fiber optic;0;1;1;0;0;0;Month-to-month;0;Electronic check;8055;6539;0;36;212825;21;50;84;Bronze;31;Urban;47;1
4393-OBCRR;Female;0;0;0;3;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;2025;712;0;17;229068;3;40;48;Gold;31;Urban;4;1
3523-QRQLL;Female;0;1;1;22;1;0;DSL;0;1;0;0;1;1;One year;1;Bank transfer (automatic);695;14982;1;121;148811;13;45;9;Silver;24;Urban;9;0
8564-LDKFL;Male;0;1;0;40;1;1;Fiber optic;0;1;1;0;1;1;One year;1;Bank transfer (automatic);1060;417865;0;96;196737;13;44;51;Platinum;53;Urban;19;0
3696-DFHHB;Female;0;0;0;68;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);255;18218;0;242;80824;25;47;66;Bronze;35;Urban;21;1
0895-DQHEW;Male;0;1;0;54;1;1;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;1043;527815;1;227;224952;24;34;10;Bronze;32;Suburban;11;1
4717-GHADL;Female;0;0;0;50;1;1;DSL;0;1;0;1;1;1;Two year;1;Mailed check;796;40242;0;200;197718;22;45;15;Bronze;50;Urban;43;1
5501-TVMGM;Male;0;0;0;1;1;0;DSL;0;0;0;0;0;1;Month-to-month;1;Electronic check;5525;5525;0;2;146617;14;48;74;Gold;39;Urban;28;1
5879-HMFFH;Female;0;1;0;72;1;1;DSL;1;1;1;1;1;1;Two year;0;Bank transfer (automatic);8805;65208;0;391;91517;1;33;14;Bronze;34;Urban;30;1
6772-WFQRD;Male;0;0;1;40;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Bank transfer (automatic);204;8549;0;188;232755;18;37;84;Bronze;43;Urban;5;0
3810-DVDQQ;Female;0;1;1;72;1;1;Fiber optic;1;1;1;1;1;1;Two year;1;Bank transfer (automatic);1176;83089;0;385;227948;26;49;6;Bronze;32;Suburban;45;1
6972-SNKKW;Female;0;0;0;6;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;200;1092;0;32;183068;27;46;94;Gold;35;Suburban;6;1
3694-GLTJM;Female;0;0;0;5;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;1;Credit card (automatic);1965;9205;0;24;195016;3;36;87;Bronze;25;Urban;52;1
8550-XSXUQ;Male;0;1;0;48;1;1;DSL;0;1;1;0;0;1;One year;1;Credit card (automatic);7055;34205;0;180;89982;13;41;7;Bronze;20;Urban;32;0
8149-RSOUN;Female;0;0;0;1;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;9385;9385;1;4;237670;14;38;14;Silver;31;Urban;45;1
9055-MOJJJ;Female;0;1;1;64;1;0;DSL;1;0;0;1;1;0;One year;0;Mailed check;658;40680;0;169;225711;29;40;6;Bronze;51;Urban;14;1
4359-INNWN;Female;0;0;0;17;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Credit card (automatic);2005;3379;0;79;150210;2;37;52;Bronze;50;Urban;12;0
0585-EGDDA;Male;0;1;0;40;1;0;Fiber optic;0;1;1;0;0;0;Month-to-month;1;Electronic check;800;316875;0;108;149852;12;36;17;Bronze;54;Urban;23;0
4032-RMHCI;Female;0;1;1;41;0;No phone service;DSL;1;0;1;0;0;0;One year;0;Credit card (automatic);354;14124;0;195;193618;1;43;13;Gold;18;Suburban;29;0
0549-CYCQN;Male;1;0;0;51;1;1;Fiber optic;0;1;0;0;0;0;One year;1;Bank transfer (automatic);796;39747;0;148;89695;17;46;56;Bronze;52;Urban;32;0
3481-JHUZH;Male;0;1;0;41;1;1;Fiber optic;0;1;0;0;0;0;Month-to-month;1;Electronic check;8025;34390;0;101;128582;3;47;5;Bronze;27;Rural;19;0
7250-EQKIY;Female;0;1;1;1;1;0;DSL;0;0;1;0;0;0;Month-to-month;0;Mailed check;5045;5045;1;2;111094;25;33;87;Bronze;36;Urban;18;1
3594-IVHJZ;Female;0;0;0;2;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;1;Mailed check;2045;4245;0;4;102187;23;46;81;Platinum;28;Rural;18;1
6869-FGJJC;Male;0;0;0;68;1;0;Fiber optic;0;1;1;0;0;0;One year;0;Credit card (automatic);796;546145;0;331;198013;14;35;79;Bronze;52;Urban;37;0
3896-ZVNET;Female;0;1;1;24;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;247;57175;0;118;208721;13;39;2;Gold;19;Urban;23;0
8205-VSLRB;Male;0;1;0;70;1;1;DSL;1;0;1;1;0;1;Two year;0;Credit card (automatic);773;54982;0;284;186683;27;48;5;Gold;20;Urban;4;1
5960-MVTUK;Male;0;0;0;3;0;No phone service;DSL;0;0;0;1;0;0;Month-to-month;1;Electronic check;2975;9685;0;7;81214;9;39;55;Bronze;32;Urban;21;0
6817-WTYHE;Male;0;0;0;2;1;0;DSL;0;0;0;0;0;0;Month-to-month;0;Bank transfer (automatic);449;11105;0;4;103940;7;34;99;Bronze;45;Urban;59;1
3082-VQXNH;Male;0;1;0;3;0;No phone service;DSL;0;1;0;0;0;0;Month-to-month;0;Credit card (automatic);298;944;0;6;124406;28;33;34;Silver;19;Urban;21;1
4013-UBXWQ;Female;0;0;0;7;1;1;DSL;0;0;0;1;1;1;Month-to-month;1;Electronic check;7465;5211;1;18;227049;24;39;34;Gold;47;Urban;27;1
4931-TRZWN;Female;0;0;0;13;1;0;DSL;1;0;0;0;1;1;Month-to-month;1;Electronic check;7195;92385;0;72;138414;25;45;13;Gold;22;Urban;16;1
0750-EKNGL;Male;0;0;0;7;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;2075;1411;0;20;181440;6;50;67;Gold;23;Urban;30;0
7669-LCRSD;Male;0;1;1;12;1;0;DSL;0;0;0;0;1;0;Month-to-month;1;Mailed check;563;62865;0;41;236610;4;46;65;Bronze;22;Urban;46;1
3567-PQTSO;Male;0;1;1;53;1;1;Fiber optic;0;1;1;0;1;1;One year;1;Electronic check;10525;55763;0;128;183569;1;48;1;Silver;29;Suburban;6;0
5519-NPHVG;Female;0;0;0;12;1;1;Fiber optic;0;0;0;0;1;1;Month-to-month;1;Electronic check;942;10461;1;34;140481;7;45;47;Bronze;21;Urban;16;0
8043-PNYSD;Male;0;1;1;63;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;1955;12456;0;256;107740;23;48;67;Silver;41;Rural;11;1
9938-EKRGF;Female;0;0;0;15;1;0;DSL;1;1;1;1;1;1;Month-to-month;0;Mailed check;8445;128785;0;66;143328;7;32;49;Silver;42;Urban;6;1
2703-AMTUL;Male;0;1;1;36;1;0;DSL;1;1;0;0;0;0;One year;0;Mailed check;5365;193935;0;107;91881;22;49;67;Bronze;43;Suburban;28;1
0928-JMXNP;Male;1;1;0;4;0;No phone service;DSL;0;0;1;0;0;0;Month-to-month;1;Electronic check;299;11825;0;8;116996;8;38;82;Bronze;50;Urban;44;0
8173-RXAYP;Female;0;1;1;24;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;197;45255;0;85;243249;12;48;69;Bronze;38;Urban;7;0
4825-XJGDM;Female;0;0;0;61;0;No phone service;DSL;1;1;1;1;0;0;One year;0;Credit card (automatic);437;269655;0;179;202196;29;32;62;Silver;40;Urban;3;1
5402-HTOTQ;Male;0;0;0;16;1;1;DSL;0;1;0;0;0;0;Month-to-month;0;Electronic check;553;87535;0;46;117177;7;44;85;Gold;54;Rural;39;0
6734-JDTTV;Male;0;1;1;65;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;1;Credit card (automatic);1985;126705;0;379;146126;11;45;9;Silver;54;Suburban;53;1
7850-THJMU;Female;0;1;1;26;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Credit card (automatic);1965;4949;0;116;136531;9;50;39;Gold;29;Suburban;15;0
3890-RTCMS;Male;0;0;0;16;1;0;DSL;0;0;0;1;0;0;Month-to-month;1;Mailed check;4945;7990;0;67;106119;3;45;17;Bronze;54;Suburban;15;0
8849-GYOKR;Female;0;1;0;54;1;1;Fiber optic;1;1;0;0;1;1;One year;0;Bank transfer (automatic);10655;57633;1;197;197744;15;38;82;Bronze;38;Suburban;21;0
3148-BLQJT;Male;0;0;0;1;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;0;Mailed check;201;201;1;3;196894;11;41;21;Bronze;30;Urban;10;1
3717-FDJFU;Male;0;0;1;5;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Mailed check;2045;1069;0;20;238987;21;37;93;Bronze;50;Suburban;58;1
3665-JATSN;Female;0;0;0;19;0;No phone service;DSL;0;1;0;0;0;1;Month-to-month;1;Electronic check;397;71005;0;90;213780;25;34;2;Silver;23;Urban;40;1
7966-YOTQW;Male;0;0;0;10;1;1;DSL;1;0;0;0;0;0;Month-to-month;1;Credit card (automatic);545;5682;0;48;249821;16;35;92;Gold;29;Suburban;53;1
0461-CVKMU;Female;0;1;1;23;1;0;Fiber optic;0;1;1;1;0;0;Month-to-month;0;Electronic check;838;190025;1;61;124989;1;34;59;Silver;47;Urban;59;1
8806-EAGWC;Male;0;0;0;3;1;0;DSL;0;0;0;0;1;0;Month-to-month;0;Mailed check;5515;15915;1;12;102106;19;41;77;Silver;54;Urban;10;0
8853-TZDGH;Female;0;0;0;72;1;1;Fiber optic;0;1;1;1;1;1;Two year;1;Bank transfer (automatic);1116;801275;0;262;97131;2;48;4;Bronze;35;Urban;4;0
7779-LGOVN;Male;1;1;0;10;1;1;Fiber optic;0;0;0;0;0;1;Month-to-month;1;Electronic check;8665;85665;1;54;126553;18;48;99;Bronze;33;Urban;41;0
4324-BZCKL;Female;0;1;1;10;1;0;DSL;0;1;1;0;0;0;Month-to-month;1;Mailed check;5555;5513;0;45;86553;21;31;23;Bronze;24;Suburban;57;1
6924-TDGMT;Male;0;1;0;11;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;1;Mailed check;2055;18495;0;45;97881;6;32;26;Silver;18;Urban;37;1
9710-ZUSHQ;Female;1;0;0;37;1;1;Fiber optic;1;1;0;0;1;1;Month-to-month;1;Bank transfer (automatic);10675;405675;1;91;81379;25;35;5;Silver;45;Rural;47;1
1536-YHDOE;Male;0;1;1;17;1;1;DSL;1;0;0;1;0;0;One year;1;Mailed check;621;109665;0;75;170791;27;35;94;Bronze;20;Urban;11;1
8123-QBNAZ;Female;0;1;1;36;1;1;Fiber optic;1;0;1;0;1;1;Month-to-month;1;Credit card (automatic);1045;368495;0;88;185664;24;32;46;Silver;27;Suburban;39;1
3629-ZNKXA;Male;1;0;0;17;1;0;Fiber optic;0;1;1;0;1;1;Month-to-month;1;Electronic check;1018;175245;0;56;149306;9;38;67;Silver;31;Suburban;24;0
4827-LTQRJ;Female;1;1;1;66;1;1;Fiber optic;1;1;0;1;1;1;One year;1;Credit card (automatic);1106;721085;0;169;230798;18;42;69;Bronze;32;Urban;57;1
7711-YIJWC;Male;0;1;1;61;1;0;DSL;1;1;1;1;1;1;One year;0;Bank transfer (automatic);849;52645;0;290;220160;27;42;87;Silver;23;Suburban;44;1
5482-VXSXJ;Male;0;0;0;22;1;0;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Mailed check;932;21573;0;62;245386;1;41;66;Gold;33;Urban;12;0
7365-BVCJH;Male;0;0;0;1;0;No phone service;DSL;0;0;0;0;0;0;Month-to-month;1;Electronic check;244;244;0;3;184512;25;37;56;Bronze;35;Urban;47;1
9620-ENEJV;Female;0;0;0;6;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;0;Credit card (automatic);7055;43395;0;33;96350;0;44;71;Silver;52;Urban;25;0
4183-WCSEP;Male;0;0;0;31;1;0;Fiber optic;0;1;0;1;0;0;Month-to-month;1;Electronic check;7845;243515;1;87;179599;0;47;75;Bronze;42;Suburban;10;0
2378-YIZKA;Female;0;1;1;68;1;0;DSL;1;1;1;1;1;1;Two year;1;Credit card (automatic);850;560775;0;274;161397;23;37;19;Gold;50;Urban;55;1
5498-TXHLF;Female;0;1;1;34;1;1;Fiber optic;0;0;1;0;1;0;Month-to-month;0;Electronic check;8745;287415;1;125;159509;23;32;11;Platinum;50;Urban;39;1
0689-DSXGL;Female;0;1;1;52;1;0;Fiber optic;0;1;1;1;0;0;Month-to-month;0;Bank transfer (automatic);858;44333;0;107;97769;24;36;7;Silver;36;Urban;22;1
6818-DJXAA;Female;0;0;1;10;1;0;Fiber optic;0;0;1;1;1;0;Month-to-month;1;Electronic check;911;96435;0;51;181584;28;33;37;Bronze;28;Urban;12;1
9722-UJOJR;Male;0;1;1;29;1;0;Fiber optic;0;0;0;0;0;0;Month-to-month;1;Electronic check;7075;19748;1;66;126365;4;39;5;Bronze;20;Suburban;32;0
0464-WJTKO;Female;0;1;1;72;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;0;Bank transfer (automatic);201;146085;0;280;130185;7;33;62;Bronze;18;Urban;51;1
8902-ZEOVF;Male;0;1;1;47;1;0;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Mailed check;2005;95155;0;199;213858;27;39;96;Bronze;42;Urban;51;1
6778-EICRF;Male;0;1;1;24;1;1;DSL;1;0;0;0;1;1;One year;0;Mailed check;748;18212;0;108;206525;5;34;33;Silver;49;Urban;27;1
2662-NNTDK;Male;0;0;0;65;1;1;0;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;0;Credit card (automatic);248;160095;0;309;212692;2;45;76;Bronze;53;Urban;50;1
4132-KALRO;Female;0;0;0;4;1;1;Fiber optic;0;0;0;1;1;1;Month-to-month;1;Mailed check;10085;39925;0;12;116303;16;31;53;Bronze;21;Suburban;3;1
3902-FOIGH;Male;1;1;0;12;1;1;Fiber optic;0;1;0;0;1;1;Month-to-month;1;Electronic check;10135;121855;1;24;99589;2;41;22;Gold;40;Urban;27;0
6772-KSATR;Male;0;0;0;1;1;1;Fiber optic;1;0;0;0;0;0;Month-to-month;1;Electronic check;817;817;1;4;82882;9;33;62;Silver;33;Rural;33;1
